@relation 'week1_v4_clustered-weka.filters.unsupervised.attribute.Remove-R4-6,8-30-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0'

@attribute Day numeric
@attribute Time numeric
@attribute 'use [kW]_y' numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
0,160700,1.647883,cluster17
1,120100,1.171,cluster9
1,74100,0.672233,cluster11
1,91500,1.112767,cluster13
1,215900,0.707017,cluster9
0,194900,0.5782,cluster8
1,54500,0.313083,cluster11
0,5100,0.952117,cluster18
0,192200,1.015317,cluster14
1,210600,0.81525,cluster4
0,193200,0.843983,cluster8
1,50500,0.419833,cluster11
1,105900,1.0548,cluster19
0,80800,1.335467,cluster18
0,222600,0.6012,cluster8
0,172700,1.099283,cluster7
1,225400,0.913667,cluster4
1,171600,1.885217,cluster5
1,145200,0.54485,cluster3
1,214400,1.1552,cluster0
1,172300,1.311167,cluster12
0,150400,1.180333,cluster14
0,162200,1.105617,cluster7
1,43800,0.53595,cluster6
0,221900,0.843617,cluster14
1,45100,0.425583,cluster11
0,102000,2.6663,cluster18
0,64300,0.544133,cluster15
1,143600,0.430733,cluster11
1,23400,1.206783,cluster13
1,31200,1.02215,cluster6
1,25100,1.176933,cluster19
0,222200,0.6888,cluster8
1,81800,1.183183,cluster13
0,191300,1.761333,cluster10
1,162700,1.342983,cluster5
0,23700,1.086067,cluster18
1,224400,1.100983,cluster0
0,221500,0.909083,cluster14
1,81200,0.4974,cluster11
0,175200,2.29585,cluster7
1,23300,0.961417,cluster13
1,45900,0.878817,cluster19
1,61700,1.071567,cluster19
1,63900,0.673067,cluster6
0,73700,1.240867,cluster7
1,201200,1.024083,cluster4
1,172400,1.840383,cluster12
0,11900,1.0704,cluster18
1,202000,0.944567,cluster0
1,43800,0.420383,cluster11
1,221000,0.645217,cluster4
1,61400,0.523967,cluster11
1,20500,1.173567,cluster13
0,94100,2.81785,cluster8
0,30300,1.46885,cluster18
1,42400,1.058583,cluster6
1,23000,1.2691,cluster13
1,145600,0.578617,cluster3
1,201900,0.942083,cluster4
1,180500,1.09625,cluster12
1,133200,0.535233,cluster11
1,144100,1.26505,cluster12
1,74800,2.147283,cluster13
1,15100,1.65045,cluster13
1,181400,1.732,cluster5
1,50000,0.448017,cluster6
0,2800,2.721567,cluster18
0,75700,1.503717,cluster18
1,90300,1.654083,cluster13
1,143600,0.645417,cluster4
1,15000,1.23655,cluster13
1,31400,0.437633,cluster11
1,211200,0.779367,cluster9
1,70000,0.892483,cluster6
0,184100,0.888617,cluster8
1,235800,1.861683,cluster2
0,20700,1.214467,cluster18
1,15600,1.109433,cluster13
0,52800,0.32445,cluster15
1,24100,0.96775,cluster13
0,91900,0.946967,cluster18
0,83500,1.376783,cluster18
1,230200,5.551117,cluster0
1,12400,1.678233,cluster13
0,42300,0.532117,cluster15
1,222900,0.877767,cluster4
1,30400,0.969833,cluster13
1,100200,0.4956,cluster11
1,54600,0.97425,cluster11
1,15500,1.081383,cluster13
1,234600,1.084867,cluster2
1,211500,0.780433,cluster9
1,132600,0.456583,cluster11
1,224400,0.905267,cluster4
0,122600,0.682717,cluster8
0,132600,0.53895,cluster8
0,214300,0.710983,cluster8
1,14600,1.077683,cluster13
1,61900,0.66245,cluster11
1,213100,0.8172,cluster9
0,70800,1.61235,cluster10
1,130300,0.461117,cluster11
1,195900,0.810933,cluster4
1,1300,3.136883,cluster1
0,145200,2.92615,cluster8
0,95600,5.994517,cluster17
1,194700,1.265483,cluster0
0,194000,0.601183,cluster8
1,205100,1.076333,cluster0
1,13500,1.60815,cluster13
1,14000,1.074867,cluster13
1,194200,1.267,cluster0
1,181400,1.510667,cluster2
1,122700,0.598483,cluster11
1,30300,1.001817,cluster13
0,102200,0.904217,cluster7
0,71600,1.347383,cluster10
1,20700,1.007367,cluster13
1,205400,1.055517,cluster0
0,155200,1.7284,cluster17
0,173700,1.099617,cluster7
1,133500,0.53795,cluster11
1,63800,0.689733,cluster6
0,33100,0.43145,cluster15
1,32200,0.646183,cluster6
0,192300,0.839717,cluster8
1,12100,1.47345,cluster13
0,191400,1.29385,cluster14
1,235800,1.336917,cluster5
0,212700,0.5534,cluster8
1,125400,0.327417,cluster11
0,84500,6.39955,cluster17
0,220400,0.91645,cluster14
0,133400,0.553517,cluster8
0,3400,2.70305,cluster1
1,121600,0.426983,cluster11
1,211500,1.346167,cluster0
1,95000,1.630683,cluster13
1,232000,3.361467,cluster1
0,95000,2.958817,cluster7
0,181800,1.570017,cluster7
0,172000,1.2267,cluster7
0,162000,2.064717,cluster17
1,55900,0.989583,cluster19
0,160900,3.6453,cluster17
1,193600,0.73975,cluster3
1,84600,1.31685,cluster2
1,224600,0.91515,cluster4
1,173800,3.34425,cluster5
1,125500,0.9035,cluster19
1,400,0.908583,cluster13
1,72400,1.3172,cluster13
0,122900,0.45375,cluster8
0,192200,0.828433,cluster8
0,112800,2.154333,cluster8
0,55900,0.99315,cluster15
0,135000,0.537633,cluster8
1,200900,0.967883,cluster0
1,213800,0.635317,cluster9
1,43600,0.943667,cluster19
0,195800,1.423433,cluster14
1,1100,1.98625,cluster13
0,84000,7.12275,cluster17
1,1800,1.698817,cluster13
1,225200,1.15915,cluster4
1,111700,0.6921,cluster9
1,170800,1.414533,cluster2
1,114900,0.38885,cluster11
1,202600,1.086317,cluster0
1,170800,0.98845,cluster2
1,21600,1.485933,cluster13
1,175100,1.6575,cluster2
1,113200,0.4272,cluster11
1,223200,0.5962,cluster3
1,144200,0.957517,cluster0
0,215100,0.549717,cluster8
1,160700,1.034517,cluster19
0,104800,1.158417,cluster18
1,131200,1.151733,cluster12
1,65700,0.623017,cluster11
1,71500,6.42775,cluster13
0,83400,1.384233,cluster18
1,75800,1.1468,cluster2
1,184000,1.7729,cluster5
1,35900,0.42435,cluster11
1,95900,2.684717,cluster16
1,153700,1.53025,cluster12
1,22100,1.4913,cluster13
1,22100,1.186667,cluster13
0,123900,0.66,cluster8
0,132400,0.539117,cluster8
1,84000,1.650467,cluster13
0,85700,7.300183,cluster17
1,3000,1.66585,cluster13
1,43400,0.53845,cluster6
0,135500,0.549567,cluster8
0,204700,0.8007,cluster8
1,91500,0.918667,cluster13
1,20000,0.969533,cluster13
0,30200,0.97525,cluster18
1,154700,1.988967,cluster12
1,41700,0.539233,cluster6
1,123100,0.430217,cluster11
1,34700,0.531383,cluster11
1,210000,0.439767,cluster3
1,225600,1.156133,cluster4
1,235200,2.701667,cluster1
1,182400,1.46115,cluster2
1,81100,1.1758,cluster2
1,103300,1.5568,cluster19
1,160200,1.24075,cluster2
0,32200,0.528817,cluster15
0,225600,0.617417,cluster8
0,54300,0.985083,cluster15
0,121100,0.317133,cluster8
0,234900,2.619683,cluster7
1,44600,0.419517,cluster11
1,233900,1.787067,cluster5
1,171300,1.374883,cluster2
1,83200,1.2895,cluster13
1,112100,1.105833,cluster9
1,83800,0.895333,cluster11
1,50900,0.532667,cluster6
1,154200,1.575217,cluster12
1,182900,1.081033,cluster9
1,93200,1.361883,cluster13
1,203200,0.81435,cluster3
1,154600,1.916367,cluster12
1,4500,1.1202,cluster13
1,85100,1.115267,cluster19
0,53600,1.040567,cluster15
0,120000,0.903833,cluster14
0,45000,1.057633,cluster15
1,231600,1.134617,cluster2
1,165900,1.296767,cluster2
1,142200,0.302033,cluster11
1,185300,1.571417,cluster2
1,220800,0.827283,cluster9
0,184900,1.24125,cluster7
1,20000,1.1743,cluster13
1,135000,0.437367,cluster3
1,122300,0.39705,cluster11
1,102600,1.689417,cluster2
0,142500,0.453783,cluster8
1,103100,2.074783,cluster16
0,45600,0.888817,cluster15
0,45100,1.033517,cluster15
1,140200,0.88035,cluster19
0,205100,1.004983,cluster8
1,44000,0.549683,cluster6
1,163700,1.59415,cluster2
0,81300,1.353433,cluster18
1,191900,1.642967,cluster4
1,181300,1.733683,cluster5
1,43500,0.53535,cluster6
0,165700,1.1189,cluster7
1,44500,1.22335,cluster11
0,141700,0.709617,cluster8
1,201300,0.948117,cluster0
1,14000,0.970633,cluster13
1,232200,3.363917,cluster1
1,230200,0.5988,cluster3
0,121800,1.203667,cluster14
0,91300,1.4907,cluster18
1,234400,1.6208,cluster5
0,15500,1.375733,cluster18
1,203000,1.004667,cluster3
1,10100,0.871817,cluster13
1,141100,0.552417,cluster3
0,155300,1.614133,cluster7
1,82300,0.519333,cluster11
0,152300,3.62985,cluster17
0,183400,0.985633,cluster7
0,70600,0.4029,cluster15
0,101800,3.284067,cluster17
0,190900,1.641933,cluster10
0,113500,2.2638,cluster8
1,101500,1.064633,cluster2
1,54500,0.529517,cluster11
1,141600,0.782667,cluster9
1,221800,1.121467,cluster0
1,10500,1.11295,cluster13
1,61100,0.537183,cluster6
0,151000,1.153233,cluster7
0,15000,1.393217,cluster18
1,213500,0.632133,cluster9
0,202100,1.039283,cluster14
1,202200,0.822167,cluster3
1,101700,0.42675,cluster11
0,71400,1.641833,cluster17
1,100800,0.6046,cluster11
1,13100,0.972133,cluster13
1,213100,1.239283,cluster4
0,4600,1.808267,cluster18
1,111700,0.763683,cluster11
1,24500,1.215417,cluster13
1,51200,0.322567,cluster11
1,163300,1.6748,cluster2
1,152000,1.3989,cluster5
1,65000,1.0657,cluster6
1,25900,0.8554,cluster13
0,30100,0.970983,cluster18
1,111400,0.6371,cluster19
1,72300,1.299717,cluster13
1,105200,0.51045,cluster11
1,84100,1.137617,cluster13
1,51300,0.96285,cluster19
0,213700,0.521433,cluster8
1,14200,1.111267,cluster13
0,35600,0.853917,cluster15
0,180700,1.864767,cluster17
0,201900,1.043833,cluster8
1,50400,0.446167,cluster6
1,92600,1.04715,cluster19
1,155300,1.4888,cluster5
0,70400,0.410067,cluster15
1,155400,0.38185,cluster11
1,154300,0.574367,cluster0
1,50300,0.322117,cluster11
1,61700,0.43675,cluster11
1,145000,0.859617,cluster4
0,10400,1.090083,cluster18
0,12700,1.09105,cluster18
1,131700,0.634083,cluster19
1,132700,0.534567,cluster11
0,84200,7.009533,cluster17
0,152400,1.099783,cluster7
0,80000,1.450783,cluster18
1,13200,0.967083,cluster13
1,114800,0.559067,cluster11
1,210500,0.720783,cluster9
1,41100,0.41555,cluster11
1,12800,1.0954,cluster13
1,104300,3.0458,cluster16
1,102700,0.66025,cluster11
1,75800,2.425633,cluster13
1,74200,1.621317,cluster2
0,23200,1.61705,cluster18
1,180700,1.267817,cluster0
1,145700,1.469117,cluster4
0,215500,0.446233,cluster8
0,153000,1.112133,cluster7
1,600,1.05105,cluster13
1,90300,1.355033,cluster19
1,231400,1.653383,cluster2
1,100900,0.93375,cluster11
0,164900,1.090317,cluster7
1,45700,0.907783,cluster19
1,110400,1.269283,cluster2
1,102800,1.602217,cluster19
0,215200,0.438083,cluster8
0,154600,1.20945,cluster7
0,31600,0.521483,cluster15
1,211300,0.446033,cluster3
1,54900,0.94755,cluster6
1,213300,0.654433,cluster3
1,171300,1.058917,cluster0
1,183800,1.644717,cluster12
0,101100,1.07965,cluster7
1,32500,0.646983,cluster6
0,115400,1.111783,cluster8
1,63900,1.486033,cluster19
1,175800,1.108617,cluster9
0,43500,0.530467,cluster15
1,12200,0.441567,cluster13
0,93900,6.38,cluster17
1,33200,0.42065,cluster11
1,44100,0.411467,cluster11
1,60300,0.4095,cluster6
1,200200,0.734317,cluster4
1,171100,0.99815,cluster0
0,144200,3.378433,cluster8
1,75900,1.112183,cluster13
0,110800,2.144283,cluster7
0,123500,0.434133,cluster8
1,41500,1.0865,cluster6
1,12500,1.670567,cluster13
1,160300,1.07115,cluster19
0,210800,0.534783,cluster8
1,225800,0.919967,cluster4
1,122800,0.428767,cluster11
1,110500,0.94725,cluster13
1,132800,1.347533,cluster12
0,153200,1.112017,cluster7
1,193600,0.785383,cluster3
1,64400,0.318217,cluster11
1,191700,1.400183,cluster12
1,90300,1.577633,cluster2
1,130800,0.469267,cluster11
0,232600,1.931233,cluster17
1,100400,0.4901,cluster11
1,35800,0.586417,cluster11
0,3700,1.355117,cluster18
1,23900,0.962383,cluster13
1,4500,1.272183,cluster13
1,20700,1.4755,cluster13
0,62500,0.5327,cluster15
1,20600,1.510133,cluster13
1,83900,0.893067,cluster11
1,82700,1.505317,cluster13
1,123600,1.237517,cluster12
1,145900,0.478633,cluster11
0,153200,1.485817,cluster7
1,94200,1.566817,cluster13
1,215500,1.154917,cluster0
1,103700,1.55205,cluster19
0,21600,0.975783,cluster18
1,60500,0.409033,cluster6
0,113700,0.371833,cluster8
1,95400,0.95225,cluster13
0,11000,1.06895,cluster18
1,154500,0.482667,cluster11
1,0,1.16255,cluster13
0,22700,1.0697,cluster18
1,14400,1.079117,cluster13
1,182000,1.621,cluster9
1,3500,1.936333,cluster13
1,134700,0.454217,cluster11
1,4100,2.6276,cluster1
0,30400,1.443,cluster18
1,20300,0.378117,cluster19
0,162500,1.862583,cluster17
0,221100,0.92665,cluster14
1,175700,0.573367,cluster9
0,63400,0.436317,cluster15
0,44100,0.956817,cluster15
1,2900,1.070267,cluster13
1,40100,0.981983,cluster19
1,230200,0.49755,cluster3
0,12000,1.0964,cluster18
1,23100,1.079883,cluster13
1,31000,0.69115,cluster6
1,210700,0.667267,cluster3
1,221200,0.831683,cluster9
1,60300,0.427583,cluster11
1,73100,3.890633,cluster13
0,222500,1.060283,cluster14
1,153100,1.86605,cluster2
0,140400,1.145467,cluster14
0,151800,3.59675,cluster17
1,203500,0.669683,cluster3
1,202900,1.747733,cluster4
1,225800,0.917383,cluster3
0,64400,0.9725,cluster15
1,20800,0.402783,cluster11
0,200700,0.568983,cluster8
1,200600,0.7274,cluster4
1,175300,3.0166,cluster5
1,70800,1.106033,cluster12
1,32800,0.4971,cluster11
1,44500,0.418317,cluster11
1,162600,1.195617,cluster2
1,113400,0.426433,cluster11
1,84900,1.092867,cluster19
1,205700,1.31415,cluster4
0,73800,1.05365,cluster18
1,300,0.998117,cluster13
0,112600,0.368733,cluster8
1,42700,0.565267,cluster19
1,235100,3.454967,cluster2
1,182400,1.263683,cluster9
0,195700,0.47165,cluster8
1,151400,1.0643,cluster19
1,135600,0.437583,cluster3
0,202200,1.029933,cluster14
1,42300,1.079267,cluster6
1,22700,1.487783,cluster13
1,105300,2.144283,cluster16
0,144500,0.563217,cluster8
1,220700,0.4732,cluster3
0,900,2.518117,cluster1
1,173700,1.994583,cluster2
1,101200,1.068017,cluster2
1,131200,0.841033,cluster9
1,83100,1.498867,cluster13
0,155800,1.794433,cluster7
1,211300,0.99495,cluster4
1,51500,0.954183,cluster19
1,221600,0.82325,cluster9
0,30100,1.471883,cluster18
1,25200,0.9541,cluster13
1,60400,0.53435,cluster11
1,123000,1.405117,cluster12
1,30700,0.320367,cluster11
0,21600,1.071817,cluster18
1,121200,0.49315,cluster11
1,0,2.656633,cluster1
1,113100,1.112983,cluster19
0,33200,0.6756,cluster15
1,84900,0.71405,cluster11
1,131100,0.4752,cluster11
0,183600,1.495383,cluster7
1,90600,1.30905,cluster2
0,180400,1.596967,cluster7
1,230300,4.9841,cluster0
1,181700,1.726717,cluster5
1,94000,1.026917,cluster2
0,125300,1.006783,cluster14
1,115200,0.888133,cluster9
0,21400,0.97615,cluster18
1,181000,1.95995,cluster5
1,122500,0.571017,cluster11
1,13800,1.068567,cluster13
1,153200,1.434917,cluster5
1,14700,0.966917,cluster13
0,92700,6.653817,cluster17
1,600,1.712683,cluster13
1,100400,0.623933,cluster11
1,75400,2.129783,cluster13
0,20800,0.956517,cluster18
1,160200,1.833867,cluster5
1,191000,1.959767,cluster12
1,194200,0.4895,cluster3
1,132000,0.440417,cluster11
1,194500,1.260933,cluster0
0,71000,2.348733,cluster15
1,105300,1.134033,cluster13
0,140100,0.54365,cluster8
1,43100,0.40875,cluster11
1,203800,2.850167,cluster4
0,60800,1.012667,cluster15
0,72100,1.2235,cluster18
1,235300,2.10215,cluster2
0,34900,1.032183,cluster15
0,222400,1.050733,cluster14
0,74200,1.05125,cluster18
1,62600,1.9997,cluster6
0,31500,0.417817,cluster15
1,95600,0.597067,cluster11
1,95100,1.010333,cluster13
0,135800,1.0254,cluster14
1,33200,0.675767,cluster6
1,51200,0.556917,cluster6
0,3800,2.656933,cluster1
1,223500,0.631867,cluster3
1,194000,1.012133,cluster4
1,50000,0.884767,cluster19
1,54200,0.511267,cluster11
1,170600,1.000067,cluster2
1,103100,1.393383,cluster13
1,202100,1.29885,cluster3
1,212400,0.59205,cluster3
1,223600,0.770467,cluster3
1,13300,1.1503,cluster13
1,35100,0.419717,cluster11
1,142200,0.363733,cluster11
1,175000,2.350433,cluster2
0,190300,2.054217,cluster10
0,140500,0.999683,cluster14
1,124700,0.44515,cluster11
0,160500,1.6638,cluster17
1,61200,0.455517,cluster6
1,134800,0.432233,cluster11
1,21200,1.182617,cluster13
0,152500,1.097017,cluster7
1,222800,0.833933,cluster4
1,93200,1.58135,cluster13
1,51200,0.972133,cluster19
0,54200,0.8924,cluster15
1,175600,1.85365,cluster2
1,141400,0.555183,cluster3
1,43900,0.553967,cluster6
1,225600,0.92945,cluster3
1,131400,1.13245,cluster12
0,101500,0.996467,cluster7
1,223800,0.91025,cluster4
1,2300,1.7921,cluster13
1,62500,2.189417,cluster19
1,120100,0.914283,cluster19
1,95300,0.958017,cluster13
1,151200,1.313083,cluster2
1,181200,1.49605,cluster9
1,134900,0.455917,cluster11
0,10700,1.071083,cluster18
1,210900,0.450917,cluster3
1,235300,1.182783,cluster2
0,221500,1.0693,cluster8
1,21500,1.615183,cluster13
1,144000,0.973383,cluster0
1,2700,1.772717,cluster13
1,84100,4.146717,cluster13
1,114500,0.430283,cluster11
1,144900,0.7789,cluster9
1,91600,1.2063,cluster13
0,32300,0.529517,cluster15
1,184200,1.61935,cluster12
0,91700,1.080233,cluster18
0,223100,0.6012,cluster8
0,63700,1.261917,cluster15
1,233300,1.218467,cluster2
0,171400,1.2343,cluster7
1,154100,1.5788,cluster12
0,173800,1.093917,cluster7
1,105600,1.100567,cluster19
1,121100,0.791717,cluster11
1,23600,1.209233,cluster13
0,192900,0.90335,cluster14
1,92000,1.36455,cluster13
1,233500,2.891983,cluster5
1,83000,0.613717,cluster11
1,212300,0.783667,cluster4
0,33600,0.430567,cluster15
0,70100,0.304717,cluster15
1,73300,1.124267,cluster12
1,113500,0.935867,cluster19
1,161600,1.01595,cluster19
1,61800,0.6007,cluster11
0,213500,0.556283,cluster8
0,31600,0.43265,cluster15
1,154200,0.9124,cluster0
1,214500,1.074217,cluster4
1,105300,0.944633,cluster11
1,82200,1.466817,cluster13
0,103600,0.99785,cluster7
1,21700,1.46675,cluster13
1,145600,1.514567,cluster4
1,131500,0.952867,cluster12
0,202300,1.09655,cluster8
0,154400,1.100283,cluster7
0,25700,1.46805,cluster18
1,231300,1.207183,cluster5
0,1300,1.166583,cluster18
1,141800,0.638083,cluster3
1,72500,5.2007,cluster13
0,20500,1.08245,cluster18
1,155500,1.363717,cluster2
1,110600,0.947867,cluster13
1,211800,0.6227,cluster4
1,41800,0.535183,cluster6
1,135800,0.600367,cluster11
1,101100,1.930717,cluster16
1,100400,2.673383,cluster16
1,173100,1.974433,cluster5
0,205000,1.00055,cluster8
1,91800,1.26715,cluster13
0,73600,1.396283,cluster7
1,95900,0.490117,cluster11
1,152900,1.039567,cluster2
1,74600,3.61595,cluster13
0,85500,0.9234,cluster18
0,155000,1.4758,cluster7
0,112900,2.160483,cluster8
1,113600,0.91545,cluster19
1,204900,2.480233,cluster4
0,132200,0.979467,cluster14
1,73900,2.482333,cluster11
1,42200,1.00865,cluster19
0,121800,0.450217,cluster8
1,13000,1.0958,cluster13
0,51300,0.4172,cluster15
1,13900,1.071733,cluster13
1,91000,1.09535,cluster13
0,212800,1.225267,cluster14
0,124600,0.986683,cluster8
1,43700,0.95485,cluster19
0,5900,1.0736,cluster18
1,61500,1.081033,cluster19
1,145300,0.535067,cluster11
1,142500,1.149467,cluster0
1,184500,1.792167,cluster5
1,21600,0.95905,cluster13
0,204100,0.439517,cluster8
0,212900,0.55765,cluster8
1,221100,0.505083,cluster3
0,102900,0.94885,cluster7
1,45900,0.532983,cluster11
0,83900,6.71585,cluster17
1,134500,0.5398,cluster11
1,122800,1.2998,cluster12
1,211700,1.04445,cluster4
1,192100,1.053583,cluster0
0,213300,1.2093,cluster14
1,65100,1.095883,cluster6
1,53400,0.532817,cluster11
1,90200,1.364883,cluster19
1,82700,1.893067,cluster2
1,225300,6.3809,cluster0
1,132500,1.381233,cluster12
1,114800,0.650383,cluster11
0,163800,0.992667,cluster7
1,204200,0.7171,cluster9
1,31500,0.310317,cluster11
1,104300,0.892017,cluster11
1,10600,0.982067,cluster13
1,123900,0.7071,cluster12
1,130700,0.830467,cluster9
1,211400,1.237317,cluster0
1,94600,0.546083,cluster11
1,102000,0.546433,cluster11
1,121500,1.060433,cluster9
1,161800,1.049817,cluster3
1,15500,1.11125,cluster13
1,204100,1.166167,cluster0
0,124900,1.036683,cluster14
1,225700,6.476817,cluster0
0,163900,1.277867,cluster7
1,221500,0.497483,cluster3
1,213800,0.82705,cluster9
1,144700,0.947383,cluster0
1,233000,1.703933,cluster5
1,214200,0.829383,cluster9
1,1900,1.7003,cluster13
0,150900,1.2543,cluster17
1,180000,1.115517,cluster12
0,61500,0.5856,cluster15
0,231100,1.120533,cluster7
0,83600,6.507483,cluster17
1,201500,1.137733,cluster9
1,61400,0.428733,cluster11
1,35400,0.531317,cluster11
1,102700,3.0042,cluster16
1,102600,1.469317,cluster13
1,140900,0.544533,cluster3
1,45400,0.533883,cluster11
1,140000,0.437167,cluster3
0,20200,1.3695,cluster18
1,190600,1.973533,cluster12
1,201100,0.93745,cluster3
1,130000,0.885883,cluster12
1,130100,0.78785,cluster19
1,115400,0.414367,cluster11
1,210700,1.221117,cluster9
1,213700,1.4237,cluster4
0,182200,1.490067,cluster17
1,184600,1.795333,cluster5
1,123100,1.113517,cluster0
1,231700,4.304433,cluster2
1,15500,1.46335,cluster13
0,130700,0.42105,cluster14
1,174900,2.089383,cluster2
1,25100,1.274867,cluster13
1,115300,0.457033,cluster11
1,181200,1.733717,cluster5
1,3100,2.5108,cluster1
0,20700,1.082367,cluster18
0,30500,0.9728,cluster18
0,53400,0.434517,cluster15
1,20200,1.17685,cluster13
1,85500,1.258217,cluster12
1,125000,0.86105,cluster12
0,103100,0.992533,cluster7
0,193300,0.432433,cluster8
1,165600,0.97835,cluster3
1,135200,0.581217,cluster11
1,200400,0.921783,cluster3
1,121800,1.550583,cluster12
1,64300,0.32065,cluster11
0,121600,1.740883,cluster14
0,110200,1.723917,cluster17
1,35300,1.100133,cluster19
1,112600,1.0235,cluster19
1,220900,0.827067,cluster9
1,15200,1.4618,cluster13
0,52700,0.321767,cluster15
1,24300,1.367733,cluster11
1,193800,1.583067,cluster4
0,34600,0.9241,cluster15
1,115200,1.062833,cluster19
1,235300,3.160367,cluster5
1,40000,0.552117,cluster6
0,103600,2.820667,cluster18
1,53200,0.538,cluster6
1,14400,1.645583,cluster13
1,172900,1.471483,cluster2
1,211100,1.258483,cluster0
0,150200,1.124867,cluster14
0,164600,0.989183,cluster7
1,172800,3.123183,cluster12
0,33300,0.43155,cluster15
1,63400,0.6809,cluster6
0,155200,1.517167,cluster7
1,71900,2.012433,cluster2
1,121600,0.919783,cluster12
1,163000,1.716683,cluster2
1,13800,0.953867,cluster13
1,52500,0.94855,cluster19
