Day,' Time','use [kW]',Cluster
0,235600,2.440933,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235500,2.456967,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
0,235400,2.447217,cluster8
